Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Customer Status
7175-NTIXE,Female,26,No,0,Redwood City,94061,37.461251,-122.235414,Stayed
7176-WIONM,Female,24,Yes,0,Bishop,93514,37.04584,-118.397236,Stayed
7176-WRTNX,Male,51,No,0,Ventura,93004,34.278697,-119.167798,Stayed
7180-PISOG,Male,41,Yes,0,Piru,93040,34.432843,-118.730106,Churned
7181-BQYBV,Female,52,Yes,0,Garden Grove,92845,33.782955,-118.026456,Churned
7181-OQCUT,Male,60,No,0,Fresno,93706,36.654614,-119.903674,Stayed
7182-OVLBJ,Female,32,Yes,3,Kenwood,95452,38.419525,-122.521585,Stayed
7184-LRUUR,Female,22,No,0,Los Banos,93635,36.995162,-120.955099,Stayed
7188-CBBBA,Female,59,No,0,Rowland Heights,91748,33.976753,-117.897367,Stayed
7190-XHTWJ,Female,48,No,0,Newbury Park,91320,34.172071,-118.946262,Stayed
7191-ADRGF,Male,63,Yes,0,Torrance,90504,33.867257,-118.330794,Stayed
7196-LIWRH,Female,61,No,0,Oroville,95965,39.624561,-121.552866,Stayed
7197-VOJMM,Male,59,Yes,0,Calpine,96124,39.672813,-120.456699,Stayed
7198-GLXTC,Male,33,No,0,La Palma,90623,33.850504,-118.039892,Churned
7203-OYKCT,Male,45,No,0,Palo Verde,92266,33.3249,-114.758334,Stayed
7205-BAIAD,Female,42,No,0,Fillmore,93015,34.408161,-118.865111,Stayed
7206-GZCDC,Female,75,No,0,Loleta,95551,40.665952,-124.240051,Churned
7206-PQBBZ,Male,76,Yes,0,Fontana,92336,34.136367,-117.460803,Stayed
7207-RMRDB,Female,20,Yes,0,Santa Barbara,93110,34.437945,-119.77191,Churned
7208-PSIHR,Female,50,Yes,0,Klamath,95548,41.572813,-124.035011,Stayed
7209-JCUDS,Male,25,No,0,Stockton,95212,38.049457,-121.21653,Churned
7216-EWTRS,Female,78,Yes,0,Newport Beach,92663,33.62251,-117.927024,Churned
7216-KAOID,Male,27,Yes,1,Santa Rosa,95401,38.460517,-122.790335,Stayed
7217-JYHOQ,Male,30,Yes,2,Burbank,91505,34.174215,-118.345928,Stayed
7218-HKQFK,Male,49,Yes,0,Homeland,92548,33.761894,-117.120868,Churned
7219-TLZHO,Female,27,Yes,1,Montebello,90640,34.015217,-118.109962,Stayed
7225-CBZPL,Male,79,Yes,0,Earlimart,93219,35.858054,-119.305858,Stayed
7225-IILWY,Male,36,Yes,1,Turlock,95380,37.474396,-120.875917,Stayed
7228-OMTPN,Male,32,No,0,Santa Barbara,93110,34.437945,-119.77191,Churned
7228-PAQPD,Female,19,No,0,Escondido,92027,33.141265,-116.967221,Stayed
7233-DRTRF,Male,47,Yes,0,Fresno,93701,36.749403,-119.787574,Stayed
7233-IOQNP,Female,34,Yes,0,Gazelle,96034,41.411315,-122.697236,Stayed
7233-PAHHL,Male,57,Yes,0,South Gate,90280,33.944624,-118.192615,Stayed
7234-FECYN,Female,78,No,0,San Gabriel,91776,34.089927,-118.095645,Churned
7234-KMNRQ,Male,21,No,0,Pacific Palisades,90272,34.079449,-118.548306,Stayed
7235-NXZCP,Male,79,No,0,Hornbrook,96044,41.962127,-122.527696,Churned
7239-HZZCX,Male,21,No,0,Lancaster,93535,34.712708,-117.889656,Churned
7240-ETPTR,Female,51,Yes,0,Pope Valley,94567,38.672708,-122.403219,Churned
7240-FQLHE,Female,68,Yes,0,San Diego,92114,32.707892,-117.05512,Churned
7241-AJHFS,Male,53,No,0,Escondido,92027,33.141265,-116.967221,Stayed
7242-EDTYC,Male,48,No,2,Pine Valley,91962,32.800671,-116.483363,Stayed
7242-QZLXF,Male,20,No,3,San Diego,92121,32.898613,-117.202937,Churned
7243-LCGGZ,Female,28,No,0,Alhambra,91801,34.090925,-118.128164,Joined
7244-KXYZN,Female,25,No,0,Modesto,95357,37.670526,-120.877572,Stayed
7244-QWYHG,Male,20,Yes,0,San Diego,92154,32.578103,-117.012975,Stayed
7245-JMTTQ,Female,19,No,0,Baldwin Park,91706,34.098275,-117.967399,Stayed
7245-NIIWQ,Female,53,No,0,Fellows,93224,35.215731,-119.57013,Joined
7246-ZGQDF,Female,63,No,3,Victorville,92394,34.567058,-117.362329,Joined
7247-XOZPB,Male,52,Yes,0,Miramonte,93641,36.696759,-119.024051,Stayed
7248-VZQLC,Female,78,No,0,Concord,94521,37.971421,-121.971504,Churned
7249-WBIYX,Male,63,Yes,0,Elmira,95625,38.349195,-121.902943,Churned
7250-EQKIY,Female,47,Yes,2,Escondido,92027,33.141265,-116.967221,Churned
7251-LJBQN,Female,74,No,0,Strathmore,93267,36.141319,-119.129075,Stayed
7251-XFOIL,Female,60,No,0,Coulterville,95311,37.722127,-120.110174,Stayed
7252-NTGSS,Female,43,No,0,Redondo Beach,90277,33.830453,-118.384565,Joined
7253-UVNDW,Female,52,No,0,Santa Barbara,93108,34.457541,-119.631072,Churned
7254-IQWOZ,Male,30,No,0,Redding,96001,40.587919,-122.464732,Churned
7255-SSFBC,Male,42,Yes,3,Northridge,91324,34.238208,-118.55029,Stayed
7266-GSSJX,Male,43,Yes,2,West Sacramento,95605,38.592745,-121.540036,Stayed
7267-FRMJW,Female,25,Yes,3,Sierra Madre,91024,34.168686,-118.057505,Stayed
7268-IGMFD,Male,75,No,0,Avila Beach,93424,35.186644,-120.728305,Stayed
7268-WNTCP,Male,45,Yes,2,Blocksburg,95514,40.309088,-123.668201,Stayed
7269-JISCY,Female,48,No,0,Los Alamitos,90720,33.79499,-118.065591,Stayed
7270-BDIOA,Female,60,No,0,Maxwell,95955,39.281194,-122.226568,Churned
7271-AJDTL,Female,64,Yes,0,Sacramento,95816,38.574856,-121.46504,Stayed
7272-QDCKA,Male,31,No,0,Oroville,95965,39.624561,-121.552866,Stayed
7273-TEFQD,Male,67,No,0,La Puente,91746,34.038983,-117.991372,Churned
7274-CGTOD,Male,21,No,0,San Geronimo,94963,38.00474,-122.663717,Stayed
7274-RTAPZ,Male,20,No,0,Long Beach,90804,33.783047,-118.1486,Churned
7277-KAMWT,Male,23,No,0,San Leandro,94578,37.704384,-122.126703,Stayed
7277-OZCGZ,Female,40,No,0,Spring Valley,91978,32.730264,-116.950963,Stayed
7278-CKDNC,Male,76,No,0,Fresno,93701,36.749403,-119.787574,Stayed
7279-BUYWN,Female,66,No,0,Buena Park,90620,33.845706,-118.012204,Churned
7279-NMVJC,Female,38,No,0,Compton,90220,33.88151,-118.234451,Stayed
7284-BUYEC,Female,46,No,0,Tulelake,96134,41.813521,-121.492666,Stayed
7284-ZZLOH,Male,37,Yes,0,Alta,95701,39.218096,-120.79153,Stayed
7285-KLOTR,Female,46,Yes,0,Pacifica,94044,37.573633,-122.455167,Stayed
7291-CDTMJ,Male,40,No,0,Laguna Beach,92651,33.570023,-117.773669,Joined
7293-LSCDV,Female,32,Yes,3,Santa Ana,92704,33.719869,-117.907063,Stayed
7294-TMAOP,Female,30,No,0,Castro Valley,94546,37.708327,-122.083473,Churned
7295-JOMMD,Female,34,No,0,San Jose,95135,37.28682,-121.723877,Churned
7296-PIXQY,Female,60,Yes,2,Bodega,94922,38.343282,-122.9755,Stayed
7297-DVYGA,Female,61,No,0,West Covina,91790,34.066964,-117.937007,Stayed
7298-IZWLY,Female,43,No,0,Gardena,90249,33.90139,-118.315697,Joined
7299-GNVPL,Female,19,Yes,2,El Portal,95318,37.654551,-119.822984,Stayed
7301-ABVAD,Female,37,No,0,Valley Village,91607,34.165783,-118.399795,Stayed
7302-ZHMHP,Female,35,No,0,Coronado,92118,32.68674,-117.186612,Joined
7305-ZWMAJ,Male,45,Yes,0,Oakdale,95361,37.785033,-120.776141,Stayed
7306-YDSOI,Male,32,Yes,1,Ocotillo,92259,32.698964,-115.886656,Stayed
7310-EGVHZ,Male,35,No,0,Los Angeles,90036,34.070291,-118.349191,Joined
7311-MQJCH,Female,54,No,0,Temecula,92592,33.507255,-117.029473,Stayed
7312-XSBAT,Male,47,No,0,Bakersfield,93305,35.391733,-118.984109,Joined
7314-OXENN,Male,42,No,0,Temecula,92592,33.507255,-117.029473,Churned
7315-WYOAW,Male,29,No,0,Santa Monica,90405,34.005439,-118.477507,Stayed
7317-GGVPB,Male,57,Yes,0,Lotus,95651,38.815515,-120.916997,Churned
7318-EIVKO,Male,38,No,0,Shandon,93461,35.634488,-120.293534,Stayed
7319-VENRZ,Male,19,No,0,Rancho Santa Margarita,92688,33.624654,-117.611733,Stayed
7319-ZNRTR,Male,43,Yes,2,Rio Linda,95673,38.688764,-121.457596,Stayed
7321-KKSDU,Male,38,No,2,San Marino,91108,34.122671,-118.112911,Stayed
7321-PKUYW,Female,46,No,0,Branscomb,95417,39.710591,-123.682799,Churned
7321-VGNKU,Female,45,Yes,0,Paskenta,96074,39.884395,-122.587513,Joined
7321-ZNSLA,Male,58,Yes,3,Cottonwood,96022,40.336392,-122.448533,Stayed
7322-OCWHC,Male,73,Yes,0,Placentia,92870,33.881158,-117.854783,Stayed
7325-ENZFI,Female,37,No,0,Santa Cruz,95064,37.007882,-122.065975,Stayed
7326-RIGQZ,Male,48,Yes,3,Culver City,90230,33.993991,-118.39704,Stayed
7328-OWMOM,Female,63,No,0,San Diego,92111,32.805518,-117.169052,Stayed
7328-ZJAJO,Female,19,Yes,2,Santa Rosa,95409,38.468893,-122.580539,Stayed
7330-WZLNC,Female,25,No,0,Red Bluff,96080,40.186772,-122.388361,Churned
7336-RLLRH,Male,42,Yes,0,Oceanside,92054,33.351059,-117.420557,Stayed
7337-CINUD,Female,48,Yes,3,Mokelumne Hill,95245,38.304194,-120.592431,Stayed
7338-ERIVA,Male,40,No,0,Etna,96027,41.405193,-123.008567,Stayed
7339-POGZN,Female,24,No,0,Pasadena,91107,34.159007,-118.087353,Stayed
7340-KEFQE,Female,23,Yes,2,Santa Ana,92703,33.748635,-117.906125,Stayed
7341-LXCAF,Male,24,Yes,0,Berkeley,94705,37.858898,-122.240512,Churned
7343-EOBEU,Male,19,Yes,0,Laguna Niguel,92677,33.529047,-117.701175,Joined
7346-MEDWM,Female,48,No,0,Cathedral City,92234,33.829583,-116.474131,Stayed
7349-ALMUX,Male,35,No,0,Rancho Cucamonga,91730,34.10097,-117.57882,Stayed
7351-KYHQH,Female,67,No,0,Fallbrook,92028,33.362575,-117.299644,Stayed
7351-MHQVU,Female,43,No,0,Volcano,95689,38.481902,-120.603668,Stayed
7353-YOWFP,Female,41,No,0,Brookdale,95007,37.106902,-122.100006,Stayed
7354-OIJLX,Male,52,No,0,Inglewood,90305,33.958134,-118.330905,Stayed
7356-AYNJP,Female,33,No,0,Stockton,95219,38.029729,-121.387999,Stayed
7356-IWLFW,Male,43,Yes,1,Weott,95571,40.310119,-123.909449,Stayed
7359-PTSXY,Male,36,No,0,Tustin,92780,33.735802,-117.818805,Churned
7359-SSBJK,Female,80,No,0,Whittier,90605,33.960891,-118.032222,Churned
7359-WWYJV,Male,53,Yes,0,Los Angeles,90044,33.952714,-118.292061,Stayed
7361-YPXFS,Female,67,No,0,Brawley,92227,33.03933,-115.191857,Stayed
7363-QTBIW,Female,24,Yes,0,Scotts Valley,95066,37.070177,-122.010077,Stayed
7365-BVCJH,Male,40,No,0,Trinity Center,96091,41.081847,-122.700545,Joined
7369-TRPFD,Male,62,No,0,Chatsworth,91311,34.294142,-118.603883,Stayed
7375-WMVMT,Male,75,Yes,0,Wildomar,92595,33.617108,-117.253349,Stayed
7377-DMMRI,Male,35,No,0,Exeter,93221,36.301689,-119.018233,Churned
7379-FNIUJ,Male,49,No,0,Olympic Valley,96146,39.191797,-120.212401,Joined
7379-POKDZ,Male,31,Yes,0,Lancaster,93536,34.741406,-118.38111,Churned
7382-DFJTU,Male,63,No,0,Lakeshore,93634,37.290606,-119.216328,Stayed
7384-GHBPI,Male,61,Yes,0,San Dimas,91773,34.102119,-117.815532,Churned
7389-KBFIT,Female,31,Yes,2,Big Pine,93513,37.245505,-118.062943,Joined
7392-YYPYJ,Male,26,No,0,Santa Ana,92706,33.765893,-117.881533,Stayed
7394-FKDNK,Female,62,Yes,0,San Diego,92126,32.886925,-117.152162,Churned
7394-LWLYN,Female,57,No,0,Oakland,94610,37.808731,-122.238708,Joined
7395-IGJOS,Male,70,Yes,0,Quincy,95971,39.971228,-121.041166,Churned
7395-XWZOY,Male,45,No,0,Suisun City,94585,38.197907,-122.017258,Stayed
7396-VJUZB,Male,33,Yes,2,Willow Creek,95573,40.949012,-123.655847,Stayed
7398-HPYZQ,Male,30,Yes,0,Beaumont,92223,33.946982,-116.977672,Stayed
7398-LXGYX,Male,53,Yes,0,Pioneertown,92268,34.201108,-116.593456,Stayed
7398-SKNQZ,Female,51,Yes,0,Downey,90241,33.940884,-118.128628,Joined
7399-QHBJS,Female,56,Yes,3,Escondido,92027,33.141265,-116.967221,Stayed
7401-JIXNM,Female,27,Yes,0,Arvin,93203,35.116307,-118.817644,Stayed
7401-RUBNK,Female,25,Yes,0,South Dos Palos,93665,36.959731,-120.653519,Stayed
7402-EYFXX,Male,65,No,0,Salyer,95563,40.89866,-123.539754,Stayed
7402-PWYJJ,Female,21,Yes,0,Sacramento,95841,38.660442,-121.346321,Stayed
7404-JLKQG,Female,21,No,0,Glennville,93226,35.735694,-118.738483,Joined
7407-SUJIZ,Male,33,No,0,Los Angeles,90061,33.92128,-118.274186,Stayed
7408-OFWXJ,Female,23,Yes,0,Fresno,93728,36.757345,-119.818274,Stayed
7409-JURKQ,Female,29,Yes,0,Temple City,91780,34.101608,-118.055848,Stayed
7409-KIUTL,Female,80,No,0,Escondido,92027,33.141265,-116.967221,Churned
7410-KTVFV,Male,53,Yes,0,Grimes,95950,39.033058,-121.895718,Churned
7410-OIEDU,Male,29,No,0,Culver City,90230,33.993991,-118.39704,Stayed
7410-YTJIK,Female,35,No,0,Eureka,95501,40.796621,-124.15428,Churned
7416-CKTEP,Female,54,Yes,0,Lakewood,90715,33.841027,-118.078097,Stayed
7421-ZLUPA,Female,57,No,0,Hanford,93230,36.29223,-119.622676,Stayed
7422-WNBTY,Male,35,Yes,0,Green Valley Lake,92341,34.244411,-117.072654,Stayed
7426-GSWPO,Male,78,No,0,Portola,96122,39.786755,-120.445626,Stayed
7426-RHZGU,Male,41,No,0,Oakland,94603,37.739113,-122.175602,Stayed
7426-WEIJX,Male,71,Yes,1,Olympic Valley,96146,39.191797,-120.212401,Stayed
7427-AUFPY,Male,27,No,0,Hamilton City,95951,39.732767,-122.042298,Stayed
7432-FFVAR,Female,23,Yes,3,Victorville,92392,34.486835,-117.362274,Stayed
7434-SHXLS,Female,21,No,0,Wallace,95254,38.192608,-120.957842,Churned
7435-ZNUYY,Male,24,No,0,Loleta,95551,40.665952,-124.240051,Stayed
7439-DKZTW,Male,49,No,0,Paicines,95043,36.525703,-120.952122,Joined
7442-YGZFK,Male,31,No,0,Campo,91906,32.673483,-116.472863,Joined
7445-WMRBW,Female,49,No,0,Hathaway Pines,95233,38.184914,-120.364085,Stayed
7446-KQISO,Male,62,Yes,3,Visalia,93292,36.37559,-119.211689,Stayed
7446-SFAOA,Female,54,Yes,0,Santa Rosa,95407,38.394091,-122.739814,Stayed
7446-YPODE,Male,75,No,0,Bridgeport,93517,38.184583,-119.286558,Stayed
7449-HVPIV,Male,38,Yes,3,Chula Vista,91913,32.64164,-116.985026,Stayed
7450-NWRTR,Male,76,No,0,San Diego,92126,32.886925,-117.152162,Churned
7452-FOLON,Male,45,No,2,Terra Bella,93270,35.939068,-119.043666,Stayed
7459-IMVYU,Male,51,No,0,Chino Hills,91709,33.942895,-117.725644,Stayed
7459-RRWQZ,Female,51,No,0,San Diego,92130,32.957195,-117.202542,Churned
7460-ITWWP,Female,67,Yes,0,Oakland,94621,37.750553,-122.197175,Stayed
7463-IFMQU,Female,44,Yes,0,Laton,93242,36.444232,-119.718285,Stayed
7465-ZZRVX,Male,63,No,0,Ceres,95307,37.553469,-120.952825,Joined
7469-LKBCI,Male,21,No,0,Los Angeles,90013,34.044639,-118.240413,Stayed
7470-DYNOE,Male,37,No,0,Walnut,91789,34.018354,-117.85492,Stayed
7470-MCQTK,Female,42,Yes,0,Alpaugh,93201,35.869626,-119.498771,Churned
7471-MQPOS,Male,74,Yes,3,Long Beach,90808,33.823943,-118.111335,Stayed
7471-WNSUF,Male,23,Yes,0,San Francisco,94121,37.776718,-122.495781,Stayed
7472-EQOAV,Male,76,Yes,2,Laguna Niguel,92677,33.529047,-117.701175,Stayed
7473-ZBDSN,Female,38,Yes,3,Walnut Creek,94595,37.862128,-122.075197,Stayed
7479-NITWS,Male,35,No,0,Green Valley Lake,92341,34.244411,-117.072654,Churned
7480-QNVZJ,Male,65,No,0,Los Angeles,90005,34.059281,-118.30742,Churned
7480-SPLEF,Male,63,Yes,2,Dunlap,93621,36.789213,-119.140338,Stayed
7481-ATQQS,Female,76,No,0,Boulder Creek,95006,37.171727,-122.142961,Churned
7483-IQWIB,Male,33,Yes,1,Morongo Valley,92256,34.097863,-116.594561,Stayed
7486-KSRVI,Male,56,No,0,Folsom,95630,38.672638,-121.147403,Churned
7488-MXJIV,Female,63,No,0,Armona,93202,36.315979,-119.710852,Churned
7492-TAFJD,Male,26,Yes,0,Long Beach,90803,33.760458,-118.129725,Stayed
7493-GVFIO,Male,56,No,0,Stockton,95202,37.959706,-121.287669,Stayed
7493-TPUWZ,Male,64,No,0,Diamond Springs,95619,38.683605,-120.811852,Churned
7495-OOKFY,Female,74,Yes,1,Los Angeles,90063,34.044271,-118.185237,Churned
7501-IWUNG,Female,57,Yes,0,Springville,93265,36.245926,-118.693138,Stayed
7501-VTYLJ,Female,21,No,1,Sacramento,95864,38.585826,-121.376263,Joined
7502-BNYGS,Female,29,Yes,0,Wasco,93280,35.652242,-119.4464,Stayed
7503-EPSZW,Female,45,Yes,3,River Pines,95675,38.545775,-120.743325,Stayed
7503-MIOGA,Female,68,Yes,0,Shandon,93461,35.634488,-120.293534,Stayed
7503-QQRVF,Male,74,Yes,0,San Jose,95127,37.375156,-121.795867,Churned
7503-ZGUZJ,Male,25,No,0,Riverside,92505,33.920907,-117.489426,Churned
7504-UWHNB,Male,42,No,0,Vallejo,94591,38.105733,-122.186338,Stayed
7508-DQAKK,Female,21,No,0,Shingle Springs,95682,38.598936,-120.963092,Stayed
7508-KBIMB,Male,33,Yes,3,Jamestown,95327,37.84771,-120.486589,Stayed
7508-MYBOG,Male,20,Yes,0,Patterson,95363,37.410236,-121.320337,Churned
7508-SMHXL,Female,72,No,0,San Francisco,94109,37.794487,-122.42227,Stayed
7511-YMXVQ,Male,54,No,0,Lynwood,90262,33.923573,-118.200669,Churned
7515-LODFU,Male,67,No,0,Burney,96013,40.946785,-121.719489,Stayed
7516-GMHUV,Male,77,Yes,0,Lakeshore,93634,37.290606,-119.216328,Stayed
7517-LDMPS,Female,31,No,0,Modesto,95356,37.716186,-121.025836,Stayed
7517-SAWMO,Female,31,Yes,0,Granada Hills,91344,34.291273,-118.505104,Churned
7519-JTWQH,Female,30,No,0,Calipatria,92233,33.143826,-115.497485,Stayed
7520-HQWJU,Female,22,Yes,1,Santa Ysabel,92070,33.174725,-116.743329,Stayed
7521-AFHAB,Female,45,Yes,2,Auberry,93602,36.991762,-119.242874,Stayed
7521-YXVZY,Male,38,No,3,Placerville,95667,38.733714,-120.795213,Joined
7524-VRLPL,Male,71,No,0,Manchester,95459,38.966713,-123.586412,Stayed
7526-BEZQB,Male,39,No,0,Lawndale,90260,33.88856,-118.351813,Churned
7526-IVLYU,Male,46,No,0,San Francisco,94108,37.791998,-122.408653,Joined
7527-QNRUS,Male,33,Yes,3,Escondido,92027,33.141265,-116.967221,Stayed
7529-ZDFXI,Male,79,Yes,0,La Verne,91750,34.144703,-117.770299,Stayed
7530-HDYDS,Female,26,No,0,Lakewood,90712,33.840524,-118.148403,Churned
7531-GQHME,Male,34,No,0,San Jacinto,92582,33.806708,-117.02007,Stayed
7534-BFESC,Male,69,No,0,San Diego,92122,32.85723,-117.209774,Churned
7537-CBQUZ,Male,68,No,0,Castroville,95012,36.784481,-121.759054,Stayed
7537-RBWEA,Female,19,No,0,Petrolia,95558,40.274302,-124.210902,Joined
7538-GWHML,Female,52,No,0,Lemon Cove,93244,36.462671,-118.997291,Churned
7541-YLXCL,Male,25,No,0,Pomona,91767,34.083086,-117.737997,Churned
7542-CYDDM,Male,61,No,0,Turlock,95382,37.529656,-120.854357,Stayed
7544-ZVIKX,Male,33,Yes,2,Roseville,95678,38.759751,-121.288545,Stayed
7547-EKNFS,Male,37,Yes,0,Caspar,95420,39.361283,-123.784599,Churned
7548-SEPYI,Female,62,No,0,Temecula,92592,33.507255,-117.029473,Churned
7549-MYGPK,Female,48,Yes,0,Mountain View,94040,37.380662,-122.086022,Churned
7550-WIQVA,Male,34,Yes,1,Rocklin,95677,38.7904,-121.236973,Stayed
7551-DACSP,Male,49,Yes,1,Hat Creek,96040,40.789799,-121.474529,Churned
7551-JOHTI,Female,54,No,0,Malibu,90265,34.074572,-118.831181,Churned
7552-KEYGT,Male,53,Yes,0,Platina,96076,40.367964,-122.937379,Stayed
7554-AKDQF,Female,27,Yes,0,Sierra Madre,91024,34.168686,-118.057505,Stayed
7554-NEWDD,Male,44,No,0,Long Beach,90815,33.797638,-118.11662,Stayed
7558-IMLMT,Male,48,Yes,2,Stanton,90680,33.801869,-117.995068,Stayed
7560-QJAVJ,Female,60,No,0,Biggs,95917,39.457388,-121.818201,Stayed
7560-QRBXH,Female,32,No,0,Woodland,95695,38.71967,-121.862416,Stayed
7562-GSUHK,Female,40,No,0,Jamestown,95327,37.84771,-120.486589,Churned
7562-UXTPG,Female,40,No,0,Canoga Park,91303,34.19829,-118.602203,Stayed
7563-BIUPC,Male,30,No,0,San Diego,92122,32.85723,-117.209774,Churned
7564-GHCVB,Female,27,Yes,0,San Simeon,93452,35.746484,-121.223355,Stayed
7566-DSRLQ,Female,54,Yes,0,Rancho Cucamonga,91701,34.132275,-117.611478,Stayed
7567-ECMCM,Male,23,No,0,Danville,94506,37.791481,-121.903253,Stayed
7568-PODML,Male,34,No,0,Watsonville,95076,36.931654,-121.752383,Churned
7569-NMZYQ,Female,33,Yes,3,Middletown,95461,38.787446,-122.58675,Stayed
7570-WELNY,Female,52,Yes,0,Sherman Oaks,91423,34.146957,-118.432138,Stayed
7571-YXDAD,Female,37,No,0,Davis,95618,38.544002,-121.685559,Churned
7572-KPVKK,Male,44,No,1,Los Altos,94024,37.352911,-122.093002,Stayed
7576-ASEJU,Female,38,Yes,0,Azusa,91702,34.174493,-117.87068,Stayed
7576-JMYWV,Female,76,Yes,1,San Martin,95046,37.084697,-121.606417,Stayed
7576-OYWBN,Male,71,No,0,San Mateo,94402,37.556634,-122.317723,Churned
7577-SWIFR,Male,49,No,0,Glendale,91206,34.162515,-118.203869,Joined
7579-KKLOE,Male,59,Yes,0,Earlimart,93219,35.858054,-119.305858,Stayed
7579-OOPEC,Female,75,Yes,0,Pala,92059,33.384345,-117.072619,Churned
7580-UGXNC,Female,73,No,0,Culver City,90232,34.019323,-118.391902,Churned
7581-EBBOU,Female,49,No,0,Volcano,95689,38.481902,-120.603668,Stayed
7586-ZATGZ,Male,59,No,0,Ravendale,96123,40.845738,-120.322219,Stayed
7587-AOVVU,Male,39,Yes,1,Arcata,95521,40.839958,-124.003757,Stayed
7587-RZNME,Male,23,No,0,Valencia,91355,34.43987,-118.644609,Churned
7590-VHVEG,Female,36,Yes,0,Los Angeles,90001,33.973616,-118.24902,Joined
7593-JNWRU,Male,61,Yes,1,Fremont,94538,37.505768,-121.962472,Churned
7593-XFKDI,Male,39,No,0,Los Angeles,90031,34.085807,-118.206617,Churned
7594-LZNWR,Male,67,No,0,Sacramento,95826,38.542532,-121.378826,Stayed
7594-RQHXR,Female,20,No,0,Covina,91722,34.097345,-117.906736,Churned
7595-EHCDL,Male,48,Yes,2,Santa Maria,93454,34.943523,-120.256729,Stayed
7595-EUIVN,Female,53,No,0,Clearlake,95422,38.965804,-122.631779,Churned
7596-IIWYC,Female,62,No,0,Fiddletown,95629,38.513484,-120.704613,Stayed
7596-LDUXP,Female,61,No,0,Rodeo,94572,38.027218,-122.23463,Stayed
7596-ZYWBB,Female,19,No,0,Bakersfield,93312,35.392599,-119.245341,Stayed
7598-UAASY,Male,19,Yes,0,Marshall,94940,38.129308,-122.834815,Churned
7599-FKVXZ,Male,54,Yes,0,South Pasadena,91030,34.110444,-118.156957,Churned
7599-NTMDP,Female,32,Yes,2,Lockeford,95237,38.166791,-121.14207,Stayed
7601-DHFWZ,Female,54,No,0,Simi Valley,93063,34.296813,-118.685703,Stayed
7601-GNDYK,Male,52,Yes,3,Wildomar,92595,33.617108,-117.253349,Stayed
7601-WFVZV,Male,35,No,0,Downieville,95936,39.578792,-120.780786,Joined
7602-DBTOU,Female,46,Yes,0,San Francisco,94121,37.776718,-122.495781,Stayed
7602-MVRMB,Female,62,Yes,1,Fish Camp,93623,37.483535,-119.679414,Stayed
7603-USHJS,Male,27,No,1,San Gabriel,91775,34.114772,-118.089431,Churned
7605-BDWDC,Female,35,No,0,Mira Loma,91752,33.999992,-117.535395,Stayed
7605-SNLQG,Female,42,Yes,0,Gardena,90249,33.90139,-118.315697,Stayed
7606-BPHHN,Male,39,No,0,La Quinta,92253,33.695532,-116.310571,Stayed
7607-QKKTJ,Male,25,Yes,2,Loma Linda,92354,34.049315,-117.255974,Stayed
7608-RGIRO,Male,62,No,1,Marysville,95901,39.19514,-121.503883,Stayed
7609-NRNCA,Female,21,No,0,Mountain Ranch,95246,38.264262,-120.515133,Stayed
7609-YBPXG,Male,60,No,0,Irvine,92602,33.720359,-117.733655,Stayed
7610-TVOPG,Male,48,No,0,West Point,95255,38.41935,-120.469545,Stayed
7611-YKYTC,Male,50,Yes,2,Burson,95225,38.183918,-120.898817,Stayed
7613-LLQFO,Male,41,No,0,Amador City,95601,38.431407,-120.8421,Churned
7614-QVWQL,Male,57,Yes,0,Costa Mesa,92627,33.645672,-117.922613,Churned
7615-ESMYF,Female,23,Yes,0,San Diego,92117,32.825086,-117.199424,Churned
7617-EYGLW,Male,62,No,0,Clearlake Oaks,95423,39.07116,-122.598542,Joined
7619-ODSGN,Male,63,Yes,2,Foothill Ranch,92610,33.698728,-117.67768,Churned
7619-PLRLP,Female,41,Yes,0,Cardiff By The Sea,92007,33.015866,-117.272254,Stayed
7621-VPNET,Female,60,Yes,0,Arcadia,91006,34.137319,-118.029837,Stayed
7622-FWGEW,Male,71,Yes,0,Costa Mesa,92626,33.678591,-117.905471,Stayed
7622-NXQZR,Male,29,No,0,Canoga Park,91304,34.224377,-118.632656,Stayed
7623-HKYRK,Male,46,No,1,Caliente,93518,35.358953,-118.527064,Stayed
7623-TRNQN,Male,34,No,1,Jackson,95642,38.336216,-120.76901,Churned
7625-XCQRH,Female,48,No,0,Strathmore,93267,36.141319,-119.129075,Churned
7627-JKIAZ,Female,62,Yes,0,San Jose,95116,37.350284,-121.852855,Churned
7629-WFGLW,Female,80,Yes,0,Palo Alto,94301,37.444314,-122.149996,Stayed
7629-WIXZF,Female,32,No,0,San Rafael,94903,38.018065,-122.546024,Stayed
7632-MNYOY,Male,69,No,0,Tahoe Vista,96148,39.24124,-120.054765,Churned
7632-YUTXB,Female,52,Yes,2,Stinson Beach,94970,37.921137,-122.657562,Stayed
7633-MVPUY,Male,50,Yes,0,Diamond Bar,91765,33.992416,-117.807874,Stayed
7634-HLQJR,Female,52,Yes,1,Moss Landing,95039,36.863303,-121.781632,Stayed
7634-WSWDB,Female,22,No,1,Terra Bella,93270,35.939068,-119.043666,Stayed
7636-OWBPG,Male,79,No,0,Redding,96001,40.587919,-122.464732,Stayed
